Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Total
1998,WY,Full-Service Providers,6.28,5.25,3.38,0.0,4.31
1998,US,Full-Service Providers,8.26,7.41,4.48,0.0,6.74
1998,CA,Restructured Retail Service Providers,8.26,7.41,4.48,0.0,6.63
1998,ID,Restructured Retail Service Providers,0.0,0.0,4.48,0.0,4.48
1998,IL,Restructured Retail Service Providers,8.26,7.41,4.48,0.0,5.34
1998,MO,Restructured Retail Service Providers,0.0,7.41,0.0,0.0,7.41
1998,MT,Restructured Retail Service Providers,0.0,0.0,4.48,0.0,4.48
1998,NH,Restructured Retail Service Providers,8.26,7.41,4.48,0.0,7.1
1998,NY,Restructured Retail Service Providers,8.26,7.41,4.48,0.0,7.38
1998,OR,Restructured Retail Service Providers,8.26,7.41,4.48,0.0,4.9
1998,PA,Restructured Retail Service Providers,8.26,7.41,4.48,0.0,6.76
1998,RI,Restructured Retail Service Providers,8.26,0.0,4.48,0.0,4.56
1998,WA,Restructured Retail Service Providers,0.0,7.41,4.48,0.0,4.49
1998,US,Restructured Retail Service Providers,8.26,7.41,4.48,0.0,6.15
1998,CA,Energy-Only Providers,8.26,7.41,4.48,0.0,6.63
1998,ID,Energy-Only Providers,0.0,0.0,4.48,0.0,4.48
1998,IL,Energy-Only Providers,8.26,7.41,4.48,0.0,5.34
1998,MO,Energy-Only Providers,0.0,7.41,0.0,0.0,7.41
1998,MT,Energy-Only Providers,0.0,0.0,4.48,0.0,4.48
1998,NH,Energy-Only Providers,8.26,7.41,4.48,0.0,7.1
1998,NY,Energy-Only Providers,8.26,7.41,4.48,0.0,7.38
1998,OR,Energy-Only Providers,8.26,7.41,4.48,0.0,4.9
1998,PA,Energy-Only Providers,8.26,7.41,4.48,0.0,6.76
1998,RI,Energy-Only Providers,8.26,0.0,4.48,0.0,4.56
1998,WA,Energy-Only Providers,0.0,7.41,4.48,0.0,4.49
1998,US,Energy-Only Providers,8.26,7.41,4.48,0.0,6.15
1997,AK,Total Electric Industry,11.44,9.51,7.48,0.0,10.07
1997,AL,Total Electric Industry,6.74,6.34,3.71,0.0,5.33
1997,AR,Total Electric Industry,7.8,6.78,4.45,0.0,6.15
1997,AZ,Total Electric Industry,8.82,7.83,5.05,0.0,7.38
1997,CA,Total Electric Industry,11.5,9.98,6.95,0.0,9.54
1997,CO,Total Electric Industry,7.42,5.77,4.28,0.0,5.95
1997,CT,Total Electric Industry,12.13,10.28,7.76,0.0,10.52
1997,DC,Total Electric Industry,7.87,7.43,4.42,0.0,7.39
1997,DE,Total Electric Industry,9.22,7.19,4.82,0.0,7.0
1997,FL,Total Electric Industry,8.08,6.62,5.04,0.0,7.19
1997,GA,Total Electric Industry,7.74,7.11,4.13,0.0,6.37
1997,HI,Total Electric Industry,14.8,13.26,10.32,0.0,12.49
1997,IA,Total Electric Industry,8.21,6.61,3.95,0.0,5.97
1997,ID,Total Electric Industry,5.15,4.17,2.6,0.0,3.87
1997,IL,Total Electric Industry,10.43,7.93,5.29,0.0,7.71
1997,IN,Total Electric Industry,6.94,6.04,3.91,0.0,5.29
1997,KS,Total Electric Industry,7.71,6.47,4.51,0.0,6.31
1997,KY,Total Electric Industry,5.58,5.29,2.8,0.0,4.03
1997,LA,Total Electric Industry,7.39,6.99,4.39,0.0,5.99
1997,MA,Total Electric Industry,11.59,10.29,8.78,0.0,10.48
1997,MD,Total Electric Industry,8.33,6.86,4.21,0.0,6.98
1997,ME,Total Electric Industry,12.75,10.39,6.36,0.0,9.51
1997,MI,Total Electric Industry,8.57,7.84,4.97,0.0,7.04
1997,MN,Total Electric Industry,7.23,6.23,4.33,0.0,5.61
1997,MO,Total Electric Industry,7.09,6.0,4.46,0.0,6.09
1997,MS,Total Electric Industry,7.02,6.69,4.12,0.0,5.91
1997,MT,Total Electric Industry,6.4,5.8,3.66,0.0,5.2
1997,NC,Total Electric Industry,8.03,6.43,4.71,0.0,6.48
1997,ND,Total Electric Industry,6.27,6.15,4.38,0.0,5.65
1997,NE,Total Electric Industry,6.38,5.46,3.61,0.0,5.3
1997,NH,Total Electric Industry,13.67,11.35,9.06,0.0,11.66
1997,NJ,Total Electric Industry,12.08,10.35,8.11,0.0,10.54
1997,NM,Total Electric Industry,8.92,7.92,4.42,0.0,6.8
1997,NV,Total Electric Industry,6.77,6.31,4.48,0.0,5.6
1997,NY,Total Electric Industry,14.12,12.13,5.2,0.0,11.13
1997,OH,Total Electric Industry,8.63,7.67,4.16,0.0,6.25
1997,OK,Total Electric Industry,6.63,5.73,3.63,0.0,5.42
1997,OR,Total Electric Industry,5.56,4.97,3.23,0.0,4.61
1997,PA,Total Electric Industry,9.9,8.41,5.89,0.0,7.99
1997,RI,Total Electric Industry,12.12,10.4,8.52,0.0,10.7
1997,SC,Total Electric Industry,7.51,6.33,3.71,0.0,5.5
1997,SD,Total Electric Industry,7.08,6.63,4.42,0.0,6.22
1997,TN,Total Electric Industry,6.03,5.91,3.81,0.0,5.31
1997,TX,Total Electric Industry,7.82,6.74,4.05,0.0,6.17
1997,UT,Total Electric Industry,6.89,5.72,3.49,0.0,5.17
1997,VA,Total Electric Industry,7.75,5.97,4.0,0.0,6.14
1997,VT,Total Electric Industry,11.45,10.33,7.44,0.0,9.89
1997,WA,Total Electric Industry,4.95,4.79,2.59,0.0,4.04
1997,WI,Total Electric Industry,6.88,5.6,3.72,0.0,5.22
1997,WV,Total Electric Industry,6.26,5.54,3.71,0.0,5.02
1997,WY,Total Electric Industry,6.22,5.27,3.46,0.0,4.33
1997,US,Total Electric Industry,8.43,7.59,4.53,0.0,6.85
1997,AK,Full-Service Providers,11.44,9.51,7.48,0.0,10.07
1997,AL,Full-Service Providers,6.74,6.34,3.71,0.0,5.33
1997,AR,Full-Service Providers,7.8,6.78,4.45,0.0,6.15
1997,AZ,Full-Service Providers,8.82,7.83,5.05,0.0,7.38
1997,CA,Full-Service Providers,11.5,9.98,6.95,0.0,9.54
1997,CO,Full-Service Providers,7.42,5.77,4.28,0.0,5.95
1997,CT,Full-Service Providers,12.13,10.28,7.76,0.0,10.52
1997,DC,Full-Service Providers,7.87,7.43,4.42,0.0,7.39
1997,DE,Full-Service Providers,9.22,7.19,4.82,0.0,7.0
1997,FL,Full-Service Providers,8.08,6.62,5.04,0.0,7.19
1997,GA,Full-Service Providers,7.74,7.11,4.13,0.0,6.37
1997,HI,Full-Service Providers,14.8,13.26,10.32,0.0,12.49
1997,IA,Full-Service Providers,8.21,6.61,3.95,0.0,5.97
1997,ID,Full-Service Providers,5.15,4.17,2.6,0.0,3.87
1997,IL,Full-Service Providers,10.43,7.93,5.29,0.0,7.71
1997,IN,Full-Service Providers,6.94,6.04,3.91,0.0,5.29
1997,KS,Full-Service Providers,7.71,6.47,4.51,0.0,6.31
1997,KY,Full-Service Providers,5.58,5.29,2.8,0.0,4.03
1997,LA,Full-Service Providers,7.39,6.99,4.39,0.0,5.99
1997,MA,Full-Service Providers,11.59,10.29,8.78,0.0,10.48
1997,MD,Full-Service Providers,8.33,6.86,4.21,0.0,6.98
1997,ME,Full-Service Providers,12.75,10.39,6.36,0.0,9.51
1997,MI,Full-Service Providers,8.57,7.84,4.97,0.0,7.04
1997,MN,Full-Service Providers,7.23,6.23,4.33,0.0,5.61
1997,MO,Full-Service Providers,7.09,6.0,4.46,0.0,6.09
1997,MS,Full-Service Providers,7.02,6.69,4.12,0.0,5.91
1997,MT,Full-Service Providers,6.4,5.8,3.66,0.0,5.2
1997,NC,Full-Service Providers,8.03,6.43,4.71,0.0,6.48
1997,ND,Full-Service Providers,6.27,6.15,4.38,0.0,5.65
1997,NE,Full-Service Providers,6.38,5.46,3.61,0.0,5.3
1997,NH,Full-Service Providers,13.67,11.35,9.06,0.0,11.66
1997,NJ,Full-Service Providers,12.08,10.35,8.11,0.0,10.54
1997,NM,Full-Service Providers,8.92,7.92,4.42,0.0,6.8
1997,NV,Full-Service Providers,6.77,6.31,4.48,0.0,5.6
1997,NY,Full-Service Providers,14.12,12.13,5.2,0.0,11.13
1997,OH,Full-Service Providers,8.63,7.67,4.16,0.0,6.25
1997,OK,Full-Service Providers,6.63,5.73,3.63,0.0,5.42
1997,OR,Full-Service Providers,5.56,4.97,3.23,0.0,4.61
1997,PA,Full-Service Providers,9.9,8.41,5.89,0.0,7.99
1997,RI,Full-Service Providers,12.12,10.4,8.52,0.0,10.7
1997,SC,Full-Service Providers,7.51,6.33,3.71,0.0,5.5
1997,SD,Full-Service Providers,7.08,6.63,4.42,0.0,6.22
1997,TN,Full-Service Providers,6.03,5.91,3.81,0.0,5.31
1997,TX,Full-Service Providers,7.82,6.74,4.05,0.0,6.17
1997,UT,Full-Service Providers,6.89,5.72,3.49,0.0,5.17
1997,VA,Full-Service Providers,7.75,5.97,4.0,0.0,6.14
1997,VT,Full-Service Providers,11.45,10.33,7.44,0.0,9.89
1997,WA,Full-Service Providers,4.95,4.79,2.59,0.0,4.04
1997,WI,Full-Service Providers,6.88,5.6,3.72,0.0,5.22
1997,WV,Full-Service Providers,6.26,5.54,3.71,0.0,5.02
1997,WY,Full-Service Providers,6.22,5.27,3.46,0.0,4.33
1997,US,Full-Service Providers,8.43,7.59,4.53,0.0,6.85
1997,CA,Restructured Retail Service Providers,0.0,7.59,0.0,0.0,7.59
1997,ID,Restructured Retail Service Providers,0.0,0.0,4.53,0.0,4.53
1997,IL,Restructured Retail Service Providers,8.43,7.59,4.53,0.0,4.82
1997,MA,Restructured Retail Service Providers,8.43,0.0,4.53,0.0,4.6
1997,MO,Restructured Retail Service Providers,0.0,7.59,0.0,0.0,7.59
1997,NH,Restructured Retail Service Providers,8.43,7.59,4.53,0.0,6.61
1997,NY,Restructured Retail Service Providers,8.43,7.59,4.53,0.0,6.59
1997,OR,Restructured Retail Service Providers,0.0,7.59,4.53,0.0,4.53
1997,PA,Restructured Retail Service Providers,8.43,7.59,4.53,0.0,6.27
1997,RI,Restructured Retail Service Providers,0.0,7.59,4.53,0.0,7.24
1997,WA,Restructured Retail Service Providers,0.0,7.59,4.53,0.0,4.55
1997,US,Restructured Retail Service Providers,8.43,7.59,4.53,0.0,4.71
1997,CA,Energy-Only Providers,0.0,7.59,0.0,0.0,7.59
1997,ID,Energy-Only Providers,0.0,0.0,4.53,0.0,4.53
1997,IL,Energy-Only Providers,8.43,7.59,4.53,0.0,4.82
1997,MA,Energy-Only Providers,8.43,0.0,4.53,0.0,4.6
1997,MO,Energy-Only Providers,0.0,7.59,0.0,0.0,7.59
1997,NH,Energy-Only Providers,8.43,7.59,4.53,0.0,6.61
1997,NY,Energy-Only Providers,8.43,7.59,4.53,0.0,6.59
1997,OR,Energy-Only Providers,0.0,7.59,4.53,0.0,4.53
1997,PA,Energy-Only Providers,8.43,7.59,4.53,0.0,6.27
1997,RI,Energy-Only Providers,0.0,7.59,4.53,0.0,7.24
1997,WA,Energy-Only Providers,0.0,7.59,4.53,0.0,4.55
1997,US,Energy-Only Providers,8.43,7.59,4.53,0.0,4.71
1996,AK,Total Electric Industry,11.36,9.58,8.47,0.0,10.24
1996,AL,Total Electric Industry,6.63,6.49,3.9,0.0,5.35
1996,AR,Total Electric Industry,7.77,6.74,4.47,0.0,6.15
1996,AZ,Total Electric Industry,8.95,7.97,5.19,0.0,7.54
1996,CA,Total Electric Industry,11.33,9.83,6.97,0.0,9.48
1996,CO,Total Electric Industry,7.49,5.93,4.35,0.0,6.05
1996,CT,Total Electric Industry,12.05,10.29,7.86,0.0,10.51
1996,DC,Total Electric Industry,7.77,7.4,4.36,0.0,7.35
1996,DE,Total Electric Industry,8.97,7.0,4.68,0.0,6.88
1996,FL,Total Electric Industry,7.99,6.63,5.11,0.0,7.18
1996,GA,Total Electric Industry,7.66,7.17,4.29,0.0,6.43
1996,HI,Total Electric Industry,14.26,12.99,10.03,0.0,12.12
1996,IA,Total Electric Industry,8.16,6.53,3.91,0.0,5.94
1996,ID,Total Electric Industry,5.28,4.26,2.68,0.0,3.96
1996,IL,Total Electric Industry,10.34,7.97,5.24,0.0,7.69
1996,IN,Total Electric Industry,6.77,5.94,3.93,0.0,5.23
1996,KS,Total Electric Industry,7.86,6.67,4.7,0.0,6.52
1996,KY,Total Electric Industry,5.55,5.19,2.92,0.0,4.03
1996,LA,Total Electric Industry,7.55,7.12,4.32,0.0,6.07
1996,MA,Total Electric Industry,11.25,9.94,8.43,0.0,10.13
1996,MD,Total Electric Industry,8.26,6.83,4.15,0.0,6.96
1996,ME,Total Electric Industry,12.58,10.35,6.26,0.0,9.46
1996,MI,Total Electric Industry,8.47,7.94,5.08,0.0,7.1
1996,MN,Total Electric Industry,7.13,6.14,4.26,0.0,5.54
1996,MO,Total Electric Industry,7.08,6.04,4.44,0.0,6.11
1996,MS,Total Electric Industry,7.04,7.09,4.41,0.0,6.01
1996,MT,Total Electric Industry,6.22,5.51,3.3,0.0,4.72
1996,NC,Total Electric Industry,8.05,6.39,4.79,0.0,6.53
1996,ND,Total Electric Industry,6.19,6.07,4.44,0.0,5.65
1996,NE,Total Electric Industry,6.29,5.49,3.68,0.0,5.32
1996,NH,Total Electric Industry,13.44,11.32,9.16,0.0,11.59
1996,NJ,Total Electric Industry,11.99,10.32,8.15,0.0,10.5
1996,NM,Total Electric Industry,8.93,7.93,4.35,0.0,6.76
1996,NV,Total Electric Industry,6.9,6.61,4.9,0.0,5.95
1996,NY,Total Electric Industry,14.04,12.08,5.62,0.0,11.13
1996,OH,Total Electric Industry,8.6,7.71,4.21,0.0,6.3
1996,OK,Total Electric Industry,6.71,5.8,3.78,0.0,5.56
1996,OR,Total Electric Industry,5.69,5.15,3.41,0.0,4.77
1996,PA,Total Electric Industry,9.73,8.34,5.93,0.0,7.96
1996,RI,Total Electric Industry,11.81,10.14,8.51,0.0,10.48
1996,SC,Total Electric Industry,7.5,6.38,3.89,0.0,5.67
1996,SD,Total Electric Industry,7.0,6.57,4.45,0.0,6.18
1996,TN,Total Electric Industry,5.88,6.64,4.52,0.0,5.24
1996,TX,Total Electric Industry,7.77,6.71,4.03,0.0,6.16
1996,UT,Total Electric Industry,6.96,5.9,3.7,0.0,5.28
1996,VA,Total Electric Industry,7.6,5.91,3.99,0.0,6.09
1996,VT,Total Electric Industry,10.99,10.14,7.58,0.0,9.74
1996,WA,Total Electric Industry,5.03,4.88,2.85,0.0,4.19
1996,WI,Total Electric Industry,6.88,5.68,3.66,0.0,5.25
1996,WV,Total Electric Industry,6.38,5.71,3.91,0.0,5.21
1996,WY,Total Electric Industry,6.13,5.08,3.45,0.0,4.31
1996,US,Total Electric Industry,8.36,7.64,4.6,0.0,6.86
1996,AK,Full-Service Providers,11.36,9.58,8.47,0.0,10.24
1996,AL,Full-Service Providers,6.63,6.49,3.9,0.0,5.35
1996,AR,Full-Service Providers,7.77,6.74,4.47,0.0,6.15
1996,AZ,Full-Service Providers,8.95,7.97,5.19,0.0,7.54
1996,CA,Full-Service Providers,11.33,9.83,6.97,0.0,9.48
1996,CO,Full-Service Providers,7.49,5.93,4.35,0.0,6.05
1996,CT,Full-Service Providers,12.05,10.29,7.86,0.0,10.51
1996,DC,Full-Service Providers,7.77,7.4,4.36,0.0,7.35
1996,DE,Full-Service Providers,8.97,7.0,4.68,0.0,6.88
1996,FL,Full-Service Providers,7.99,6.63,5.11,0.0,7.18
1996,GA,Full-Service Providers,7.66,7.17,4.29,0.0,6.43
1996,HI,Full-Service Providers,14.26,12.99,10.03,0.0,12.12
1996,IA,Full-Service Providers,8.16,6.53,3.91,0.0,5.94
1996,ID,Full-Service Providers,5.28,4.26,2.68,0.0,3.96
1996,IL,Full-Service Providers,10.34,7.97,5.24,0.0,7.69
1996,IN,Full-Service Providers,6.77,5.94,3.93,0.0,5.23
1996,KS,Full-Service Providers,7.86,6.67,4.7,0.0,6.52
1996,KY,Full-Service Providers,5.55,5.19,2.92,0.0,4.03
1996,LA,Full-Service Providers,7.55,7.12,4.32,0.0,6.07
1996,MA,Full-Service Providers,11.25,9.94,8.43,0.0,10.13
1996,MD,Full-Service Providers,8.26,6.83,4.15,0.0,6.96
1996,ME,Full-Service Providers,12.58,10.35,6.26,0.0,9.46
1996,MI,Full-Service Providers,8.47,7.94,5.08,0.0,7.1
1996,MN,Full-Service Providers,7.13,6.14,4.26,0.0,5.54
1996,MO,Full-Service Providers,7.08,6.04,4.44,0.0,6.11
1996,MS,Full-Service Providers,7.04,7.09,4.41,0.0,6.01
1996,MT,Full-Service Providers,6.22,5.51,3.3,0.0,4.72
1996,NC,Full-Service Providers,8.05,6.39,4.79,0.0,6.53
1996,ND,Full-Service Providers,6.19,6.07,4.44,0.0,5.65
1996,NE,Full-Service Providers,6.29,5.49,3.68,0.0,5.32
1996,NH,Full-Service Providers,13.44,11.32,9.16,0.0,11.59
1996,NJ,Full-Service Providers,11.99,10.32,8.15,0.0,10.5
1996,NM,Full-Service Providers,8.93,7.93,4.35,0.0,6.76
1996,NV,Full-Service Providers,6.9,6.61,4.9,0.0,5.95
1996,NY,Full-Service Providers,14.04,12.08,5.62,0.0,11.13
1996,OH,Full-Service Providers,8.6,7.71,4.21,0.0,6.3
1996,OK,Full-Service Providers,6.71,5.8,3.78,0.0,5.56
1996,OR,Full-Service Providers,5.69,5.15,3.41,0.0,4.77
1996,PA,Full-Service Providers,9.73,8.34,5.93,0.0,7.96
1996,RI,Full-Service Providers,11.81,10.14,8.51,0.0,10.48
1996,SC,Full-Service Providers,7.5,6.38,3.89,0.0,5.67
1996,SD,Full-Service Providers,7.0,6.57,4.45,0.0,6.18
1996,TN,Full-Service Providers,5.88,6.64,4.52,0.0,5.24
1996,TX,Full-Service Providers,7.77,6.71,4.03,0.0,6.16
1996,UT,Full-Service Providers,6.96,5.9,3.7,0.0,5.28
1996,VA,Full-Service Providers,7.6,5.91,3.99,0.0,6.09
1996,VT,Full-Service Providers,10.99,10.14,7.58,0.0,9.74
1996,WA,Full-Service Providers,5.03,4.88,2.85,0.0,4.19
1996,WI,Full-Service Providers,6.88,5.68,3.66,0.0,5.25
1996,WV,Full-Service Providers,6.38,5.71,3.91,0.0,5.21
1996,WY,Full-Service Providers,6.13,5.08,3.45,0.0,4.31
1996,US,Full-Service Providers,8.36,7.64,4.6,0.0,6.86
1996,US,Restructured Retail Service Providers,9.43,9.75,4.61,0.0,4.64
1996,US,Energy-Only Providers,9.43,9.75,4.61,0.0,4.64
1995,AK,Total Electric Industry,11.24,9.54,8.38,0.0,10.17
1995,AL,Total Electric Industry,6.71,6.73,4.05,0.0,5.47
1995,AR,Total Electric Industry,7.98,6.83,4.51,0.0,6.27
1995,AZ,Total Electric Industry,9.09,8.06,5.26,0.0,7.62
1995,CA,Total Electric Industry,11.61,10.49,7.37,0.0,9.91
1995,CO,Total Electric Industry,7.42,6.07,4.52,0.0,6.12
1995,CT,Total Electric Industry,11.95,10.33,7.94,0.0,10.5
1995,DC,Total Electric Industry,7.62,7.15,4.36,0.0,7.12
1995,DE,Total Electric Industry,9.09,7.08,4.72,0.0,6.91
1995,FL,Total Electric Industry,7.82,6.39,5.16,0.0,7.01
1995,GA,Total Electric Industry,7.85,7.32,4.52,0.0,6.62
1995,HI,Total Electric Industry,13.32,12.16,9.27,0.0,11.29
1995,IA,Total Electric Industry,8.24,6.44,3.94,0.0,6.03
1995,ID,Total Electric Industry,5.33,4.48,2.81,0.0,4.09
1995,IL,Total Electric Industry,10.37,7.88,5.27,0.0,7.69
1995,IN,Total Electric Industry,6.74,5.92,3.94,0.0,5.24
1995,KS,Total Electric Industry,7.92,6.68,4.82,0.0,6.56
1995,KY,Total Electric Industry,5.62,5.25,2.93,0.0,4.07
1995,LA,Total Electric Industry,7.23,6.77,3.97,0.0,5.75
1995,MA,Total Electric Industry,11.26,9.93,8.41,0.0,10.12
1995,MD,Total Electric Industry,8.43,6.91,4.23,0.0,7.06
1995,ME,Total Electric Industry,12.51,10.28,6.65,0.0,9.49
1995,MI,Total Electric Industry,8.34,7.86,5.13,0.0,7.05
1995,MN,Total Electric Industry,7.17,6.19,4.3,0.0,5.58
1995,MO,Total Electric Industry,7.25,6.18,4.53,0.0,6.25
1995,MS,Total Electric Industry,6.99,7.01,4.44,0.0,5.98
1995,MT,Total Electric Industry,6.09,5.31,3.44,0.0,4.65
1995,NC,Total Electric Industry,8.12,6.47,4.85,0.0,6.58
1995,ND,Total Electric Industry,6.23,6.2,4.5,0.0,5.71
1995,NE,Total Electric Industry,6.37,5.56,3.84,0.0,5.4
1995,NH,Total Electric Industry,13.5,11.38,9.56,0.0,11.72
1995,NJ,Total Electric Industry,11.98,10.23,8.15,0.0,10.44
1995,NM,Total Electric Industry,8.93,7.91,4.4,0.0,6.77
1995,NV,Total Electric Industry,7.11,6.75,5.05,0.0,6.1
1995,NY,Total Electric Industry,13.9,11.92,5.79,0.0,11.06
1995,OH,Total Electric Industry,8.6,7.68,4.17,0.0,6.24
1995,OK,Total Electric Industry,6.82,5.78,3.75,0.0,5.57
1995,OR,Total Electric Industry,5.49,5.06,3.47,0.0,4.67
1995,PA,Total Electric Industry,9.72,8.33,5.92,0.0,7.93
1995,RI,Total Electric Industry,11.47,10.08,8.87,0.0,10.38
1995,SC,Total Electric Industry,7.53,6.35,4.0,0.0,5.69
1995,SD,Total Electric Industry,7.08,6.55,4.43,0.0,6.2
1995,TN,Total Electric Industry,5.91,6.65,4.5,0.0,5.21
1995,TX,Total Electric Industry,7.71,6.64,3.98,0.0,6.1
1995,UT,Total Electric Industry,6.94,5.92,3.72,0.0,5.3
1995,VA,Total Electric Industry,7.84,6.07,4.16,0.0,6.26
1995,VT,Total Electric Industry,10.52,9.8,7.56,0.0,9.46
1995,WA,Total Electric Industry,4.97,4.82,2.96,0.0,4.1
1995,WI,Total Electric Industry,6.97,5.78,3.78,0.0,5.36
1995,WV,Total Electric Industry,6.5,5.86,4.03,0.0,5.34
1995,WY,Total Electric Industry,6.09,5.11,3.5,0.0,4.32
1995,US,Total Electric Industry,8.4,7.69,4.66,0.0,6.89
1995,AK,Full-Service Providers,11.24,9.54,8.38,0.0,10.17
1995,AL,Full-Service Providers,6.71,6.73,4.05,0.0,5.47
1995,AR,Full-Service Providers,7.98,6.83,4.51,0.0,6.27
1995,AZ,Full-Service Providers,9.09,8.06,5.26,0.0,7.62
1995,CA,Full-Service Providers,11.61,10.49,7.37,0.0,9.91
1995,CO,Full-Service Providers,7.42,6.07,4.52,0.0,6.12
1995,CT,Full-Service Providers,11.95,10.33,7.94,0.0,10.5
1995,DC,Full-Service Providers,7.62,7.15,4.36,0.0,7.12
1995,DE,Full-Service Providers,9.09,7.08,4.72,0.0,6.91
1995,FL,Full-Service Providers,7.82,6.39,5.16,0.0,7.01
1995,GA,Full-Service Providers,7.85,7.32,4.52,0.0,6.62
1995,HI,Full-Service Providers,13.32,12.16,9.27,0.0,11.29
1995,IA,Full-Service Providers,8.24,6.44,3.94,0.0,6.03
1995,ID,Full-Service Providers,5.33,4.48,2.81,0.0,4.09
1995,IL,Full-Service Providers,10.37,7.88,5.27,0.0,7.69
1995,IN,Full-Service Providers,6.74,5.92,3.94,0.0,5.24
1995,KS,Full-Service Providers,7.92,6.68,4.82,0.0,6.56
1995,KY,Full-Service Providers,5.62,5.25,2.93,0.0,4.07
1995,LA,Full-Service Providers,7.23,6.77,3.97,0.0,5.75
1995,MA,Full-Service Providers,11.26,9.93,8.41,0.0,10.12
1995,MD,Full-Service Providers,8.43,6.91,4.23,0.0,7.06
1995,ME,Full-Service Providers,12.51,10.28,6.65,0.0,9.49
1995,MI,Full-Service Providers,8.34,7.86,5.13,0.0,7.05
1995,MN,Full-Service Providers,7.17,6.19,4.3,0.0,5.58
1995,MO,Full-Service Providers,7.25,6.18,4.53,0.0,6.25
1995,MS,Full-Service Providers,6.99,7.01,4.44,0.0,5.98
1995,MT,Full-Service Providers,6.09,5.31,3.44,0.0,4.65
1995,NC,Full-Service Providers,8.12,6.47,4.85,0.0,6.58
1995,ND,Full-Service Providers,6.23,6.2,4.5,0.0,5.71
1995,NE,Full-Service Providers,6.37,5.56,3.84,0.0,5.4
1995,NH,Full-Service Providers,13.5,11.38,9.56,0.0,11.72
1995,NJ,Full-Service Providers,11.98,10.23,8.15,0.0,10.44
1995,NM,Full-Service Providers,8.93,7.91,4.4,0.0,6.77
1995,NV,Full-Service Providers,7.11,6.75,5.05,0.0,6.1
1995,NY,Full-Service Providers,13.9,11.92,5.79,0.0,11.06
1995,OH,Full-Service Providers,8.6,7.68,4.17,0.0,6.24
1995,OK,Full-Service Providers,6.82,5.78,3.75,0.0,5.57
1995,OR,Full-Service Providers,5.49,5.06,3.47,0.0,4.67
1995,PA,Full-Service Providers,9.72,8.33,5.92,0.0,7.93
1995,RI,Full-Service Providers,11.47,10.08,8.87,0.0,10.38
1995,SC,Full-Service Providers,7.53,6.35,4.0,0.0,5.69
1995,SD,Full-Service Providers,7.08,6.55,4.43,0.0,6.2
1995,TN,Full-Service Providers,5.91,6.65,4.5,0.0,5.21
1995,TX,Full-Service Providers,7.71,6.64,3.98,0.0,6.1
1995,UT,Full-Service Providers,6.94,5.92,3.72,0.0,5.3
1995,VA,Full-Service Providers,7.84,6.07,4.16,0.0,6.26
1995,VT,Full-Service Providers,10.52,9.8,7.56,0.0,9.46
1995,WA,Full-Service Providers,4.97,4.82,2.96,0.0,4.1
1995,WI,Full-Service Providers,6.97,5.78,3.78,0.0,5.36
1995,WV,Full-Service Providers,6.5,5.86,4.03,0.0,5.34
1995,WY,Full-Service Providers,6.09,5.11,3.5,0.0,4.32
1995,US,Full-Service Providers,8.4,7.69,4.66,0.0,6.89
1994,AK,Total Electric Industry,11.32,9.66,8.37,0.0,10.25
1994,AL,Total Electric Industry,6.69,6.76,4.12,0.0,5.48
1994,AR,Total Electric Industry,8.07,6.88,4.6,0.0,6.35
1994,AZ,Total Electric Industry,9.3,8.32,5.63,0.0,7.93
1994,CA,Total Electric Industry,11.43,10.9,7.09,0.0,9.78
1994,CO,Total Electric Industry,7.36,6.0,4.58,0.0,6.07
1994,CT,Total Electric Industry,11.47,9.99,7.9,0.0,10.18
1994,DC,Total Electric Industry,7.47,7.15,4.63,0.0,7.12
1994,DE,Total Electric Industry,8.91,7.0,4.62,0.0,6.78
1994,FL,Total Electric Industry,7.78,6.35,5.13,0.0,6.96
1994,GA,Total Electric Industry,7.72,7.33,4.57,0.0,6.57
1994,HI,Total Electric Industry,12.45,11.67,8.82,0.0,10.68
1994,IA,Total Electric Industry,8.09,6.32,3.88,0.0,5.92
1994,ID,Total Electric Industry,5.09,4.37,2.82,0.0,4.0
1994,IL,Total Electric Industry,9.98,7.68,5.18,0.0,7.41
1994,IN,Total Electric Industry,6.78,5.91,3.97,0.0,5.25
1994,KS,Total Electric Industry,7.89,6.66,4.93,0.0,6.61
1994,KY,Total Electric Industry,5.77,5.29,3.24,0.0,4.26
1994,LA,Total Electric Industry,7.61,7.2,4.22,0.0,6.05
1994,MA,Total Electric Industry,11.09,9.75,8.46,0.0,10.0
1994,MD,Total Electric Industry,8.39,7.19,5.3,0.0,7.03
1994,ME,Total Electric Industry,12.32,10.16,7.18,0.0,9.63
1994,MI,Total Electric Industry,8.28,7.93,5.25,0.0,7.09
1994,MN,Total Electric Industry,7.16,6.25,4.41,0.0,5.63
1994,MO,Total Electric Industry,7.29,6.2,4.62,0.0,6.28
1994,MS,Total Electric Industry,7.06,7.22,4.48,0.0,6.05
1994,MT,Total Electric Industry,5.96,5.17,3.3,0.0,4.51
1994,NC,Total Electric Industry,8.17,6.56,4.93,0.0,6.62
1994,ND,Total Electric Industry,6.37,6.45,4.71,0.0,5.77
1994,NE,Total Electric Industry,6.31,5.58,3.99,0.0,5.49
1994,NH,Total Electric Industry,12.91,10.91,9.32,0.0,11.32
